	protein_match	strain_name	accession	taxon	DNA_type	DNA_topolgy	DNA_length	protein_id	location	product	pident	evalue	qcov
136	Tpg	NBC_00866	CP108818	['Streptomyces canus']	chromosome	linear	10632801	PRJNA747871:OH824_48480	[10560491:10561049](+)	['XRE family transcriptional regulator']	82.703	9.91e-109	100
137	Tpg	NBC_00728	CP108980	['Streptomyces sp. NBC_00728']	chromosome	linear	9651205	PRJNA747871:OG397_41495	[9636809:9637367](+)	['helix-turn-helix domain-containing protein']	82.162	1.35e-108	100
138	Tpg	NBC_00358	CP107976	['Streptomyces sp. NBC 00358']	chromosome	linear	9299130	PRJNA747871:OHT01_39995	[9284737:9285295](+)	['helix-turn-helix domain-containing protein']	82.162	1.35e-108	100
139	Tpg	NBC_00358	CP107976	['Streptomyces sp. NBC 00358']	chromosome	linear	9299130	PRJNA747871:OHT01_00035	[6861:7419](-)	['helix-turn-helix domain-containing protein']	82.162	1.35e-108	100
140	Tpg	NBC_01745	CP109147	['Streptomyces globisporus']	plasmid	linear	231877	PRJNA747871:OG838_36325	[113700:114258](+)	['XRE family transcriptional regulator']	84.865	1.96e-108	100
141	Tpg	NBC_01004	CP109060	['Streptomyces globisporus']	plasmid	linear	294500	PRJNA747871:OG449_35230	[140879:141437](+)	['XRE family transcriptional regulator']	84.865	1.96e-108	100
142	Tpg	NBC_00442	CP107918	['Streptomyces sp. NBC_00442']	chromosome	linear	7725772	PRJNA747871:OG432_34690	[7686842:7687400](+)	['XRE family transcriptional regulator']	81.081	4.97e-108	100
143	Tpg	NBC_01462	CP109470	['Streptomyces sp. NBC_01462']	chromosome	linear	10423316	PRJNA747871:OG445_45100	[10363507:10364065](+)	['XRE family transcriptional regulator']	84.324	5.1299999999999995e-108	100
144	Tpg	NBC_01462	CP109470	['Streptomyces sp. NBC_01462']	chromosome	linear	10423316	PRJNA747871:OG445_00275	[59256:59814](-)	['XRE family transcriptional regulator']	84.324	5.1299999999999995e-108	100
145	Tpg	NBC_01455	CP109475	['Streptomyces sp. NBC_01455']	chromosome	linear	10187597	PRJNA747871:OG255_43940	[10141508:10142066](+)	['XRE family transcriptional regulator']	84.324	5.1299999999999995e-108	100
146	Tpg	NBC_01455	CP109475	['Streptomyces sp. NBC_01455']	chromosome	linear	10187597	PRJNA747871:OG255_00235	[45533:46091](-)	['XRE family transcriptional regulator']	84.324	5.1299999999999995e-108	100
147	Tpg	NBC_00180	CP108140	['Streptomyces sp. NBC_00180']	chromosome	linear	10011928	PRJNA747871:OG477_44815	[9902986:9903544](+)	['XRE family transcriptional regulator']	85.405	5.42e-108	100
148	Tpg	NBC_00180	CP108140	['Streptomyces sp. NBC_00180']	chromosome	linear	10011928	PRJNA747871:OG477_00525	[108389:108947](-)	['XRE family transcriptional regulator']	85.405	5.42e-108	100
149	Tpg	NBC_01563	CP109354	['Streptomyces sp. NBC 01563']	chromosome	linear	9784603	PRJNA747871:OG779_42550	[9486050:9486608](+)	['XRE family transcriptional regulator']	85.405	6.25e-108	100
150	Tpg	NBC_01654	CP109253	['Streptomyces anulatus']	plasmid	linear	357796	PRJNA747871:OG865_38770	[55682:56240](+)	['XRE family transcriptional regulator']	84.324	8.05e-108	100
151	Tpg	NBC_00829	CP108867	['Streptomyces sp. NBC_00829']	chromosome	linear	8850733	PRJNA747871:OG293_35480	[7936594:7937152](+)	['XRE family transcriptional regulator']	82.162	9.08e-108	100
152	Tpg	NBC_00839	CP108856	['Streptomyces antimycoticus']	chromosome	linear	10880213	PRJNA747871:OG751_45385	[10413699:10414257](+)	['XRE family transcriptional regulator']	81.081	1e-107	100
153	Tpg	NBC_01213	CP108541	['Streptomyces sp. NBC_01213']	chromosome	linear	8165836	PRJNA747871:OG725_35105	[7940107:7940665](+)	['XRE family transcriptional regulator']	85.946	1.3300000000000001e-107	100
154	Tpg	NBC_01212	CP108545	['Streptomyces sp. NBC_01212']	chromosome	linear	8231656	PRJNA747871:OG722_35500	[8011125:8011683](+)	['XRE family transcriptional regulator']	85.946	1.3300000000000001e-107	100
155	Tpg	NBC_01201	CP108565	['Streptomyces sp. NBC_01201']	chromosome	linear	8249142	PRJNA747871:OG279_36095	[8081885:8082443](+)	['XRE family transcriptional regulator']	85.946	1.3300000000000001e-107	100
156	Tpg	NBC_00690	CP109009	['Streptomyces sp. NBC 00690']	chromosome	linear	8833314	PRJNA747871:OID54_37280	[8766112:8766670](+)	['XRE family transcriptional regulator']	80.0	1.35e-107	100
157	Tpg	NBC_01686	CP109207	['Streptomyces althioticus']	chromosome	linear	7636976	PRJNA747871:OIE82_00110	[30929:31487](-)	['XRE family transcriptional regulator']	83.243	1.57e-107	100
158	Tpg	NBC_01679	CP109215	['Streptomyces althioticus']	chromosome	linear	7730518	PRJNA747871:OG968_34895	[7683749:7684307](+)	['XRE family transcriptional regulator']	83.784	1.57e-107	100
159	Tpg	NBC_01679	CP109215	['Streptomyces althioticus']	chromosome	linear	7730518	PRJNA747871:OG968_00220	[46212:46770](-)	['XRE family transcriptional regulator']	83.784	1.57e-107	100
160	Tpg	NBC_01017	CP108683	['Streptomyces sp. NBC_01017']	chromosome	linear	11375640	PRJNA747871:OG331_51400	[11252557:11253115](+)	['XRE family transcriptional regulator']	84.865	1.79e-107	100
161	Tpg	NBC_01017	CP108683	['Streptomyces sp. NBC_01017']	chromosome	linear	11375640	PRJNA747871:OG331_00570	[122524:123082](-)	['XRE family transcriptional regulator']	84.865	1.79e-107	100
162	Tpg	NBC_00306	CP108032	['Streptomyces sp. NBC 00306']	chromosome	linear	8499733	PRJNA747871:OHA05_35920	[8049670:8050228](+)	['XRE family transcriptional regulator']	80.541	1.89e-107	100
163	Tpg	NBC_01666	CP109234	['Streptomyces althioticus']	chromosome	linear	7542023	PRJNA747871:OG872_00435	[100815:101373](-)	['XRE family transcriptional regulator']	83.243	2.21e-107	100
164	Tpg	NBC_01618	CP109297	['Streptomyces sp. NBC 01618']	chromosome	linear	8232760	PRJNA747871:OH735_37945	[8130515:8131073](+)	['XRE family transcriptional regulator']	84.865	2.94e-107	100
165	Tpg	NBC_00267	CP108076	['Streptomyces sp. NBC 00267']	chromosome	linear	9196834	PRJNA747871:OG860_40990	[9188170:9188719](+)	['XRE family transcriptional regulator']	86.782	3.02e-107	94
166	Tpg	NBC_00267	CP108076	['Streptomyces sp. NBC 00267']	chromosome	linear	9196834	PRJNA747871:OG860_00045	[8117:8666](-)	['XRE family transcriptional regulator']	86.782	3.02e-107	94
167	Tpg	NBC_00377	CP107958	['Streptomyces sp. NBC 00377']	chromosome	linear	9195461	PRJNA747871:OHS71_40965	[9186791:9187340](+)	['XRE family transcriptional regulator']	86.782	3.02e-107	94
168	Tpg	NBC_00377	CP107958	['Streptomyces sp. NBC 00377']	chromosome	linear	9195461	PRJNA747871:OHS71_00045	[8096:8645](-)	['XRE family transcriptional regulator']	86.782	3.02e-107	94
169	Tpg	NBC_01124	CP108643	['Streptomyces sp. NBC_01124']	chromosome	linear	8295141	PRJNA747871:OG368_35685	[7993998:7994556](+)	['XRE family transcriptional regulator']	84.324	3.35e-107	100
170	Tpg	NBC_01136	CP108635	['Streptomyces sp. NBC_01136']	plasmid	linear	52357	PRJNA747871:OG762_52050	[45824:46382](+)	['XRE family transcriptional regulator']	81.622	3.7e-107	100
171	Tpg	NBC_01525	CP109397	['Streptomyces sp. NBC_01525']	chromosome	linear	7096799	PRJNA747871:OG422_01605	[367151:367709](+)	['XRE family transcriptional regulator']	81.622	3.95e-107	100
172	Tpg	NBC_00238	CP108344	['Streptomyces gancidicus']	chromosome	linear	7518633	PRJNA747871:OG411_00800	[151545:152103](-)	['XRE family transcriptional regulator']	79.459	4.75e-107	100
173	Tpg	NBC_01208	CP108551	['Streptomyces sp. NBC_01208']	chromosome	linear	8182248	PRJNA747871:OG265_01000	[206845:207403](-)	['XRE family transcriptional regulator']	85.405	5.79e-107	100
174	Tpg	NBC_01211	CP108547	['Streptomyces globisporus']	plasmid	linear	216726	PRJNA747871:OG425_34565	[101471:102029](-)	['XRE family transcriptional regulator']	83.784	6.75e-107	100
175	Tpg	NBC_01167	CP108612	['Streptomyces sp. NBC_01167']	chromosome	linear	8297195	PRJNA747871:OG317_01600	[350649:351207](-)	['XRE family transcriptional regulator']	80.541	1.77e-106	100
176	Tpg	NBC_00184	CP108139	['Streptomyces sp. NBC 00184']	plasmid	linear	266950	PRJNA747871:OG778_36490	[257817:258375](+)	['XRE family transcriptional regulator']	83.784	1.94e-106	100
177	Tpg	NBC_01463	CP109468	['Streptomyces sp. NBC_01463']	chromosome	linear	9007178	PRJNA747871:OG521_00200	[45511:46069](-)	['XRE family transcriptional regulator']	84.865	2.09e-106	100
178	Tpg	NBC_01217	CP108539	['Streptomyces sp. NBC_01217']	plasmid	linear	143320	PRJNA747871:OG507_39760	[38133:38691](-)	['XRE family transcriptional regulator']	81.081	2.18e-106	100
179	Tpg	NBC_00467	CP107894	['Streptomyces sp. NBC 00467']	chromosome	linear	8364747	PRJNA747871:OG803_35345	[7822909:7823467](+)	['XRE family transcriptional regulator']	80.0	3.62e-106	100
180	Tpg	NBC_01675	CP109595	['Streptomyces albidoflavus']	plasmid	linear	141142	PRJNA747871:OIF23_31340	[126285:126843](+)	['XRE family transcriptional regulator']	83.243	3.7e-106	100
181	Tpg	NBC_01383	CP109562	['Streptomyces sp. NBC_01383']	plasmid	linear	138188	PRJNA747871:OG209_40595	[132019:132577](+)	['XRE family transcriptional regulator']	83.784	7.54e-106	100
182	Tpg	NBC_01260	CP108465	['Streptomyces sp. NBC_01260']	plasmid	linear	140084	PRJNA747871:OG322_40890	[6108:6666](-)	['XRE family transcriptional regulator']	83.784	7.54e-106	100
183	Tpg	NBC_00641	CP109044	['Streptomyces halstedii']	chromosome	linear	7458198	PRJNA747871:OG923_32575	[7424313:7424871](+)	['helix-turn-helix domain-containing protein']	80.0	8.599999999999999e-106	100
184	Tpg	NBC_00641	CP109044	['Streptomyces halstedii']	chromosome	linear	7458198	PRJNA747871:OG923_00135	[33326:33884](-)	['helix-turn-helix domain-containing protein']	80.0	8.599999999999999e-106	100
185	Tpg	NBC_01324	CP108386	['Streptomyces sp. NBC_01324']	plasmid	linear	202860	PRJNA747871:OG384_37095	[199214:199772](+)	['XRE family transcriptional regulator']	83.243	9.809999999999999e-106	100
186	Tpg	NBC_00269	CP108075	['Streptomyces sp. NBC 00269']	chromosome	linear	10967080	PRJNA747871:OHA28_00670	[149530:150088](-)	['XRE family transcriptional regulator']	84.865	1.16e-105	100
187	Tpg	NBC_00147	CP108172	['Streptomyces sp. NBC 00147']	chromosome	linear	11165668	PRJNA747871:OG941_49950	[10820376:10820934](+)	['XRE family transcriptional regulator']	84.865	1.16e-105	100
188	Tpg	NBC_00117	CP108199	['Streptomyces sp. NBC 00117']	chromosome	linear	11132734	PRJNA747871:OHU25_50430	[10937998:10938556](+)	['XRE family transcriptional regulator']	84.865	1.16e-105	100
189	Tpg	NBC_01386	CP109558	['Streptomyces sp. NBC_01386']	chromosome	linear	11327439	PRJNA747871:OG581_51315	[11080760:11081318](+)	['XRE family transcriptional regulator']	84.865	1.16e-105	100
190	Tpg	NBC_00371	CP107967	['Streptomyces sp. NBC 00371']	chromosome	linear	11114350	PRJNA747871:OHT17_49950	[10828035:10828593](+)	['XRE family transcriptional regulator']	84.865	1.16e-105	100
191	Tpg	NBC_01220	CP108531	['Streptomyces sp. NBC_01220']	chromosome	linear	9155022	PRJNA747871:OG345_40085	[9126542:9127100](+)	['XRE family transcriptional regulator']	84.324	1.3000000000000001e-105	100
192	Tpg	NBC_00690	CP109010	['Streptomyces sp. NBC 00690']	plasmid	linear	335986	PRJNA747871:OID54_39040	[322345:322903](+)	['XRE family transcriptional regulator']	79.459	1.64e-105	100
193	Tpg	NBC_00805	CP108895	['Streptomyces jietaisiensis']	chromosome	linear	7415499	PRJNA747871:OHA67_00510	[105207:105765](-)	['XRE family transcriptional regulator']	85.405	1.98e-105	100
194	Tpg	NBC_00504	CP108329	['Streptomyces jietaisiensis']	chromosome	linear	7637261	PRJNA747871:OHN99_33185	[7542681:7543239](+)	['XRE family transcriptional regulator']	85.405	1.98e-105	100
195	Tpg	NBC_00388	CP107949	['Streptomyces sp. NBC 00388']	plasmid	linear	88304	PRJNA747871:OG917_30545	[86761:87322](+)	['XRE family transcriptional regulator']	81.319	2.36e-105	98
196	Tpg	NBC_00023	CP108339	['Streptomyces jietaisiensis']	chromosome	linear	7551461	PRJNA747871:OG783_32865	[7442141:7442699](+)	['XRE family transcriptional regulator']	84.865	3.03e-105	100
197	Tpg	NBC_00595	CP108324	['Streptomyces jietaisiensis']	chromosome	linear	7533398	PRJNA747871:OG796_00415	[87343:87901](-)	['XRE family transcriptional regulator']	84.865	3.03e-105	100
198	Tpg	NBC_00522	CP108325	['Streptomyces jietaisiensis']	chromosome	linear	7520670	PRJNA747871:OHB18_32650	[7433544:7434102](+)	['XRE family transcriptional regulator']	84.865	3.03e-105	100
199	Tpg	NBC_00489	CP108330	['Streptomyces jietaisiensis']	chromosome	linear	7531893	PRJNA747871:OHN36_32705	[7444327:7444885](+)	['XRE family transcriptional regulator']	84.865	3.03e-105	100
200	Tpg	NBC_00857	CP108829	['Streptomyces sp. NBC 00857']	chromosome	linear	8011685	PRJNA747871:OH820_00050	[10298:10856](-)	['XRE family transcriptional regulator']	79.459	4.03e-105	100
201	Tpg	NBC_01498	CP109598	['Streptomyces sp. NBC 01498']	chromosome	linear	7267618	PRJNA747871:OG875_00105	[26173:26731](-)	['XRE family transcriptional regulator']	83.243	5.3100000000000005e-105	100
202	Tpg	NBC_00467	CP107895	['Streptomyces sp. NBC 00467']	plasmid	linear	396242	PRJNA747871:OG803_39820	[369110:369668](+)	['XRE family transcriptional regulator']	78.919	5.3100000000000005e-105	100
203	Tpg	NBC_00009	CP108312	['Streptomyces sp. NBC 00009']	chromosome	linear	8964405	PRJNA747871:OHA58_40045	[8784740:8785298](+)	['XRE family transcriptional regulator']	83.784	6.54e-105	100
204	Tpg	NBC_00009	CP108312	['Streptomyces sp. NBC 00009']	chromosome	linear	8964405	PRJNA747871:OHA58_00845	[179109:179667](-)	['XRE family transcriptional regulator']	83.784	6.54e-105	100
205	Tpg	NBC_01798	CP109077	['Streptomyces microflavus']	chromosome	linear	8068458	PRJNA747871:OHB31_00145	[34182:34740](-)	['XRE family transcriptional regulator']	83.784	6.68e-105	100
206	Tpg	NBC_01190	CP108580	['Streptomyces sp. NBC_01190']	chromosome	linear	8150292	PRJNA747871:OG519_33635	[8037446:8038004](+)	['XRE family transcriptional regulator']	83.243	7.87e-105	100
207	Tpg	NBC_01366	CP109581	['Streptomyces griseoaurantiacus']	chromosome	linear	7654876	PRJNA747871:OG404_32850	[7510966:7511524](+)	['XRE family transcriptional regulator']	84.865	8.69e-105	100
208	Tpg	NBC_00616	CP108323	['Streptomyces jietaisiensis']	chromosome	linear	7528880	PRJNA747871:OG789_00430	[89820:90378](-)	['XRE family transcriptional regulator']	84.865	8.69e-105	100
209	Tpg	NBC_00521	CP108326	['Streptomyces jietaisiensis']	chromosome	linear	7415029	PRJNA747871:OHB09_00440	[87471:88029](-)	['XRE family transcriptional regulator']	84.865	8.69e-105	100
210	Tpg	NBC_00865	CP108821	['Streptomyces chartreusis']	plasmid	linear	938812	PRJNA747871:OG938_47750	[909873:910431](+)	['XRE family transcriptional regulator']	79.459	1.28e-104	100
211	Tpg	NBC_00865	CP108821	['Streptomyces chartreusis']	plasmid	linear	938812	PRJNA747871:OG938_44045	[28381:28939](-)	['XRE family transcriptional regulator']	79.459	1.28e-104	100
212	Tpg	NBC_00851	CP108842	['Streptomyces chartreusis']	plasmid	linear	691576	PRJNA747871:OIA45_48355	[681200:681758](+)	['XRE family transcriptional regulator']	79.459	1.28e-104	100
213	Tpg	NBC_00478	CP108343	['Streptomyces jietaisiensis']	chromosome	linear	7646405	PRJNA747871:OG983_32845	[7555969:7556527](+)	['XRE family transcriptional regulator']	84.865	2.3799999999999997e-104	100
214	Tpg	NBC_00857	CP108830	['Streptomyces sp. NBC 00857']	plasmid	linear	75784	PRJNA747871:OH820_35495	[68584:69142](+)	['XRE family transcriptional regulator']	76.757	3.54e-104	100
215	Tpg	NBC_01769	CP109114	['Streptomyces brevispora']	chromosome	linear	7883535	PRJNA747871:OIE64_35615	[7797851:7798409](+)	['XRE family transcriptional regulator']	78.919	7.13e-104	100
216	Tpg	NBC_01769	CP109114	['Streptomyces brevispora']	chromosome	linear	7883535	PRJNA747871:OIE64_00425	[85126:85684](-)	['XRE family transcriptional regulator']	78.919	7.13e-104	100
217	Tpg	NBC_00499	CP107861	['Streptomyces sp. NBC 00499']	chromosome	linear	11146907	PRJNA747871:OHP34_50510	[11125749:11126307](+)	['XRE family transcriptional regulator']	83.243	1.4100000000000001e-103	100
218	Tpg	NBC_00499	CP107861	['Streptomyces sp. NBC 00499']	chromosome	linear	11146907	PRJNA747871:OHP34_00120	[20604:21162](-)	['XRE family transcriptional regulator']	83.243	1.4100000000000001e-103	100
219	Tpg	NBC_00498	CP107862	['Streptomyces sp. NBC 00498']	chromosome	linear	10072442	PRJNA747871:OHA47_45580	[10053245:10053803](+)	['XRE family transcriptional regulator']	83.243	1.4100000000000001e-103	100
220	Tpg	NBC_00498	CP107862	['Streptomyces sp. NBC 00498']	chromosome	linear	10072442	PRJNA747871:OHA47_00120	[18636:19194](-)	['XRE family transcriptional regulator']	83.243	1.4100000000000001e-103	100
221	Tpg	NBC_00857	CP108830	['Streptomyces sp. NBC 00857']	plasmid	linear	75784	PRJNA747871:OH820_35255	[5659:6217](-)	['XRE family transcriptional regulator']	77.297	2.6e-103	100
222	Tpg	NBC_01523	CP109402	['Streptomyces anulatus']	plasmid	linear	210764	PRJNA747871:OG610_40620	[12397:12955](-)	['XRE family transcriptional regulator']	81.622	8.5e-103	100
223	Tpg	NBC_01629	CP109280	['Streptomyces thermoviolaceus']	chromosome	linear	6066002	PRJNA747871:OG899_26455	[6044048:6044606](+)	['XRE family transcriptional regulator']	78.378	2.78e-102	100
224	Tpg	NBC_01078	CP108664	['Streptomyces globisporus']	chromosome	linear	7981951	PRJNA747871:OG215_00405	[79702:80260](-)	['helix-turn-helix domain-containing protein']	77.297	6.25e-102	100
225	Tpg	NBC_01004	CP109059	['Streptomyces globisporus']	chromosome	linear	7662562	PRJNA747871:OG449_00235	[52811:53369](-)	['helix-turn-helix domain-containing protein']	77.297	6.25e-102	100
226	Tpg	NBC_01013	CP108687	['Streptomyces sp. NBC_01013']	chromosome	linear	8453265	PRJNA747871:OG538_00475	[113312:113870](+)	['XRE family transcriptional regulator']	81.081	9.38e-102	100
227	Tpg	NBC_01197	CP108569	['Streptomyces sp. NBC_01197']	chromosome	linear	7627830	PRJNA747871:OG452_32950	[7175424:7175985](+)	['XRE family transcriptional regulator']	78.571	1.14e-101	98
228	Tpg	NBC_01180	CP108591	['Streptomyces sp. NBC_01180']	chromosome	linear	7662149	PRJNA747871:OG708_01895	[459156:459717](-)	['XRE family transcriptional regulator']	78.571	1.14e-101	98
229	Tpg	NBC_00455	CP109338	['Streptomyces sp. NBC_00455']	plasmid	linear	326099	PRJNA747871:OG278_37135	[164156:164717](+)	['XRE family transcriptional regulator']	77.473	7.79e-101	98
230	Tpg	NBC_01671	CP109227	['Streptomyces albidoflavus']	plasmid	linear	438721	PRJNA747871:OG794_30525	[302904:303462](+)	['XRE family transcriptional regulator']	81.081	8.87e-101	100
231	Tpg	NBC_00119	CP108195	['Streptomyces sp. NBC 00119']	chromosome	linear	10962160	PRJNA747871:OHU69_50595	[10935684:10936245](+)	['XRE family transcriptional regulator']	81.868	1.26e-100	98
232	Tpg	NBC_00119	CP108195	['Streptomyces sp. NBC 00119']	chromosome	linear	10962160	PRJNA747871:OHU69_00075	[25914:26475](-)	['XRE family transcriptional regulator']	81.868	1.26e-100	98
233	Tpg	NBC_01023	CP108672	['Streptomyces sp. NBC_01023']	plasmid	linear	329615	PRJNA747871:OG217_37535	[151875:152436](+)	['XRE family transcriptional regulator']	76.923	1.29e-100	98
234	Tpg	NBC_00466	CP107897	['Streptomyces sp. NBC_00466']	plasmid	linear	319676	PRJNA747871:OG210_33410	[160079:160640](-)	['XRE family transcriptional regulator']	76.923	1.29e-100	98
235	Tpg	NBC_00357	CP107978	['Streptomyces coelicoflavus']	plasmid	linear	468566	PRJNA747871:OHA75_36665	[354094:354652](+)	['XRE family transcriptional regulator']	82.162	2.16e-100	100
236	Tpg	NBC_00099	CP108219	['Streptomyces coelicoflavus']	plasmid	linear	308391	PRJNA747871:OHA99_36960	[276534:277092](+)	['XRE family transcriptional regulator']	82.162	1.01e-99	100
